backend,branch_id,paper_fit_branch,point_index,T_K,p_Pa,F,N_a_m3,N_a_cm3,log_w,w_m_s,table_ii_reference_w_m_s,log_n,log_q,n,q,s,hopf_frequency,eigenvalue_real,eigenvalue_imag,residual_norm,equilibrium_residual_norm,eigen_residual_norm,physical_residual_norm,converged,iterations,message,jacobian_coordinate_system,state_coordinate_system,continuation_parameterization,normalization,phase_condition,method,method_metadata,source_file
python,upper_hopf,wa,24,214.0,30000.0,1.0,10000000000.0,10000.0,-1.2300761247933092,0.29227032781569157,0.2934023628398887,12.05285670265757,-11.690102906924091,171588.8869641243,8.376311404293608e-06,1.5100667880157033,0.009453390773080177,0.0,0.009453390773080177,1.1981171213709552e-15,4.542241741927921e-16,1.1086771559390498e-15,2.218314421468866e-11,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,25,215.0,30000.0,1.0,10000000000.0,10000.0,-1.1623736751242222,0.3127429489777669,0.31389876484806495,12.078421390640662,-11.565222093343525,176032.05544401158,9.490473107262252e-06,1.5068714846146585,0.010069932925194142,0.0,0.010069932925194142,3.759472603904985e-15,2.912167142607168e-16,3.748176501293305e-15,1.5631940189176685e-11,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,26,216.0,30000.0,1.0,10000000000.0,10000.0,-1.0956118762200353,0.33433497273024626,0.33549676665795103,12.103734069865983,-11.441741203272018,180544.77191830112,1.0737790639946372e-05,1.503641010617596,0.010717484806480215,0.0,0.010717484806480215,3.1118383876420896e-15,2.0286506806460728e-16,3.1052188191755605e-15,1.944044925115395e-11,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,27,217.0,30000.0,1.0,10000000000.0,10000.0,-1.0297928542851909,0.357080920691183,0.35822822704127233,12.128811087706488,-11.31964522373777,185129.54230797398,1.2132227409194184e-05,1.5003755520360318,0.01139687688780957,0.0,0.01139687688780957,2.6839292803215824e-16,1.39584084065756e-16,2.2924015200919587e-16,1.6683543435986875e-11,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,28,218.0,30000.0,1.0,10000000000.0,10000.0,-0.9649198213992701,0.38101374766382246,0.3821237232350551,12.153669766067013,-11.198919584948234,189789.29575439513,1.368897785672799e-05,1.4970752904437223,0.012108892638679106,0.0,0.012108892638679106,1.9100893267135833e-15,7.444648076951424e-17,1.9086379849322354e-15,6.167510946759281e-12,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,29,219.0,30000.0,1.0,10000000000.0,10000.0,-0.9009971184305423,0.4061644636873708,0.40721233987227035,12.178328478168826,-11.079550151199031,194527.43346144166,1.542455016688001e-05,1.4937404031996282,0.01285425886198769,0.0,0.01285425886198769,2.230830419117808e-15,4.685351674023045e-17,2.2303383390935126e-15,3.552713679061243e-12,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,30,220.0,30000.0,1.0,10000000000.0,10000.0,-0.8380302589100899,0.43256171942868105,0.4335214513078588,12.202806724327242,-10.961523212876928,199347.88122332146,1.7356851803938834e-05,1.490371063659861,0.013633635129713013,0.0,0.013633635129713013,2.1402212290493319e-16,7.629602435572695e-17,1.9996096059042287e-16,1.4267698134086146e-11,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,31,221.0,30000.0,1.0,10000000000.0,10000.0,-0.77602597314473,0.46023135368229573,0.4610764982256569,12.227125205835955,-10.844825479474958,204255.14575829305,1.9505277666002594e-05,1.4869674413784082,0.014447602292269681,0.0,0.014447602292269681,7.283484239753982e-16,4.5824606546343784e-17,7.269054492451678e-16,8.753886504579141e-12,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,32,222.0,30000.0,1.0,10000000000.0,10000.0,-0.7149922517413337,0.4891959021980357,0.48990075951098594,12.25130589587585,-10.729444073553005,209254.37494515837,2.189080059490648e-05,1.48352970229623,0.01529665004646251,0.0,0.01529665004646251,2.8238899443956355e-16,1.1221299883492771e-17,2.8216595579465745e-16,1.136868377257111e-12,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,33,223.0,30000.0,1.0,10000000000.0,10000.0,-0.6549383875967854,0.5194740676467992,0.520015120471294,12.275372106156816,-10.615366525589977,214351.42203063093,2.453606393016103e-05,1.4800580089181286,0.016181163562703934,0.0,0.016181163562703934,9.517247915686307e-16,6.269172521030181e-18,9.517041432936263e-16,2.273736755214265e-13,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,34,224.0,30000.0,1.0,10000000000.0,10000.0,-0.5958750152804112,0.5510801512854383,0.5514378385826285,12.299348547779074,-10.502580769686332,219552.913840657,2.7465475738660663e-05,1.4765525204765928,0.01710140919205801,0.0,0.01710140919205801,7.376523743653527e-16,1.3281956351340111e-17,7.375327891303027e-16,2.7853275241823275e-12,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,35,225.0,30000.0,1.0,10000000000.0,10000.0,-0.5378141465992997,0.5840234478105988,0.5841843080311976,12.323261384570586,-10.391075140086045,224866.322987239,3.070530429103207e-05,1.4730133930816331,0.01805751929814985,0.0,0.01805751929814985,6.821466938892016e-16,1.4317756815646307e-17,6.819964177499293e-16,3.069544618484736e-12,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,36,226.0,30000.0,1.0,10000000000.0,10000.0,-0.4807692009969493,0.6183076060151793,0.6182668244068766,12.347138276922413,-10.28083836849708,230300.04401347472,3.4283774289648264e-05,1.4694407798554379,0.019049476288458125,0.0,0.019049476288458125,8.70055274279733e-16,3.2415677714093824e-17,8.694512086024824e-16,7.446487870766165e-12,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,37,227.0,30000.0,1.0,10000000000.0,10000.0,-0.4247550292953364,0.6539299591929738,0.6536943509866011,12.37100841391207,-10.171859582198342,235863.4733631711,3.8231163282340564e-05,1.4658348310505156,0.020077095954277834,0.0,0.020077095954277834,2.4706208472457867e-16,6.12448942340865e-18,2.469861622394207e-16,8.526512829126786e-13,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,38,228.0,30000.0,1.0,10000000000.0,10000.0,-0.3697879291566278,0.6908808307830547,0.6904722881207873,12.3949025312832,-10.064128302929378,241567.09299692573,4.257989761947507e-05,1.462195694149834,0.021140010268809073,0.0,0.021140010268809073,2.4365230777403697e-17,2.4365230777403697e-17,0.0,5.8548721426632296e-12,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,39,229.0,30000.0,1.0,10000000000.0,10000.0,-0.3158856505190302,0.7291428225040474,0.7286022473028959,12.418852912650262,-9.957634446566749,247422.55740409458,4.736464723011057e-05,1.4585235139473491,0.022237649838297114,0.0,0.022237649838297114,1.1589245897298795e-15,7.941237047152211e-16,8.440815993077575e-16,7.992184692157958e-11,True,9,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,40,230.0,30000.0,1.0,10000000000.0,10000.0,-0.26306738917140415,0.7686900941771816,0.7680818315601948,12.442893371127557,-9.852368323601405,253442.78367843357,5.2622418405036e-05,1.454818432607218,0.023369226251370886,0.0,0.023369226251370886,8.315609379520756e-15,6.469408566174087e-16,8.290405712678523e-15,1.6393641999457073e-10,True,3,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,41,231.0,30000.0,1.0,10000000000.0,10000.0,-0.21135376653356674,0.8094876465826087,0.8089044238524087,12.46705920847753,-9.748320640426526,259642.04423948098,5.839264368124423e-05,1.4510805897000003,0.024533714626222055,0.0,0.024533714626222055,8.932075376826397e-16,3.99902619946019e-18,8.931985855130651e-16,6.821210263309369e-13,True,14,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,42,232.0,30000.0,1.0,10000000000.0,10000.0,-0.16076679375237093,0.8514906208873152,0.8510589852019781,12.491387148796184,-9.645482501478542,266036.0616788285,6.471726782103291e-05,1.4473101222140619,0.025729836711681237,0.0,0.025729836711681237,3.108607613167098e-16,3.523007798080674e-17,3.0885798440686413e-16,9.208633855450908e-12,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,43,233.0,30000.0,1.0,10000000000.0,10000.0,-0.11132981817280836,0.8946436305364636,0.8945298643053717,12.515915243825027,-9.543845412244524,272642.10511662374,7.164082877408525e-05,1.4435071645406596,0.026956044956665932,0.0,0.026956044956665932,7.394926897632387e-16,6.673348000349784e-17,7.364754448451709e-16,1.8189894035458565e-11,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,44,234.0,30000.0,1.0,10000000000.0,10000.0,-0.06306745041946901,0.9388801436938166,0.9392966203874636,12.54068274708615,-9.443401283188155,279479.0873371255,7.921053239595669e-05,1.4396718484311979,0.028210508017638806,0.0,0.028210508017638806,1.1064507003449649e-15,2.7911801410131616e-18,1.1064471797638075e-15,6.821210263297306e-13,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,45,235.0,30000.0,1.0,10000000000.0,10000.0,-0.016005470472136758,0.9841219364289272,0.9853338610604303,12.56572995432058,-9.344142434634131,286567.66186460946,8.747631957701027e-05,1.4358043029255334,0.02949109822518604,0.0,0.02949109822518604,5.136777408805561e-16,7.53802879620557e-17,5.081167519998818e-16,2.160049916710705e-11,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,46,236.0,30000.0,1.0,10000000000.0,10000.0,0.02982928858590879,1.030278638616967,1.0326110969333075,12.591098008110757,-9.246061602663934,293930.31902509497,9.649092430800101e-05,1.4319046542505514,0.030795381572941052,0.0,0.030795381572941052,1.0214378811692689e-16,5.019744207925517e-17,8.895825009281307e-17,1.4665602066088474e-11,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,47,237.0,30000.0,1.0,10000000000.0,10000.0,0.07440908008241691,1.0772473958251791,1.0810926146888526,12.61682866513407,-9.149151946081252,301591.47992581525,0.00010630992107362572,1.427973025688738,0.03212061082147122,0.0,0.03212061082147122,4.701182983165449e-16,3.545054802546831e-17,4.68779770315164e-16,1.0686562745831915e-11,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,48,238.0,30000.0,1.0,10000000000.0,10000.0,0.1177054069697458,1.1249126711171897,1.1307373702988248,12.642964025227258,-9.053407054511668,309577.5871736516,0.00011699175982280424,1.4240095374170925,0.0334637223214829,0.0,0.0334637223214829,1.7916014163890877e-15,7.161729763614532e-17,1.7901694327316287e-15,2.216893335571513e-11,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,49,239.0,30000.0,1.0,10000000000.0,10000.0,0.1596892085603375,1.1731462105283657,1.181498903988153,12.66954622234374,-8.95882095770809,317917.1910487192,0.0001285977866140607,1.4200143063174513,0.03482133715018062,0.0,0.03482133715018062,1.8893295761391644e-15,8.271496652464878e-17,1.8875180745060483e-15,2.6261659513693325e-11,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,upper_hopf,wa,50,240.0,30000.0,1.0,10000000000.0,10000.0,0.20033106988467983,1.2218071947751592,1.233325278481749,12.696617078551002,-8.865388136140496,326641.02975301957,0.000141192247875977,1.415987445760121,0.03618976711723534,0.0,0.03618976711723534,1.5124685750584128e-16,1.0581287936921527e-16,1.0807056243486548e-16,3.4560798667371286e-11,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
